Year,Month,Week,Product_ID,Country,Sales
2014,1,4,1,Argentina,480375
2014,1,4,1,Argentina,6300
2014,1,4,1,Argentina,236250
2014,1,5,1,Argentina,157500
2014,1,5,1,Argentina,31500
2014,1,5,1,Argentina,374850
2014,1,5,1,Argentina,831600
2014,1,5,1,Argentina,7875
2014,1,5,1,Argentina,124425
2014,1,5,1,Argentina,945000
2014,1,5,1,Argentina,94500
2014,1,5,1,Argentina,472500
2014,1,5,1,Argentina,31500
2014,1,5,1,Argentina,74025
2014,1,5,1,Argentina,29925
2014,1,5,1,Argentina,39375
2014,1,5,1,Argentina,315000
2014,1,5,1,Argentina,31500
2014,1,5,1,Argentina,774900
2014,1,5,1,Argentina,66150
2014,1,5,1,Argentina,204750
2014,1,5,1,Argentina,97650
2014,1,5,1,Argentina,787500
2014,1,5,1,Argentina,315000
2014,1,5,1,Argentina,2819250
2014,1,5,1,Argentina,315000
2014,1,5,1,Argentina,94500
2014,1,5,1,Argentina,196875
2014,1,5,1,Argentina,47250
2014,1,5,1,Argentina,0
2014,1,5,1,Argentina,154350
2014,1,5,1,Argentina,58275
2014,1,5,1,Argentina,94500
2015,1,2,1,Argentina,0
2015,1,2,1,Argentina,7875
2015,1,2,1,Argentina,346500
2015,1,2,1,Argentina,187425
2015,1,2,1,Argentina,207900
2015,1,2,1,Argentina,374850
2015,1,2,1,Argentina,29925
2015,1,2,1,Argentina,7875
2015,1,2,1,Argentina,14175
2015,1,2,1,Argentina,135450
2015,1,2,1,Argentina,94500
2015,1,2,1,Argentina,110250
2015,1,2,1,Argentina,55125
2015,1,2,1,Argentina,18900
2015,1,2,1,Argentina,472500
2015,1,2,1,Argentina,157500
2015,1,2,1,Argentina,47250
2015,1,2,1,Argentina,562275
2015,1,2,1,Argentina,236250
2015,1,2,1,Argentina,378000
2015,1,2,1,Argentina,3717000
2015,1,2,1,Argentina,33075
2015,1,2,1,Argentina,1260000
2015,1,2,1,Argentina,562275
2015,1,2,1,Argentina,630000
2015,1,2,1,Argentina,56700
2015,1,2,1,Argentina,47250
2015,1,2,1,Argentina,0
2015,1,2,1,Argentina,187425
2015,1,2,1,Argentina,37800
2015,1,3,1,Argentina,53550
2015,1,3,1,Argentina,89775
2015,1,3,1,Argentina,562275
2015,1,3,1,Argentina,207900
2015,1,3,1,Argentina,562275
2015,1,3,1,Argentina,28350
2015,1,3,1,Argentina,9450
2015,1,3,1,Argentina,1311975
2015,1,3,1,Argentina,78750
2015,1,3,1,Argentina,374850
2015,1,3,1,Argentina,23625
2015,1,3,1,Argentina,4725
2015,1,3,1,Argentina,31500
2015,1,3,1,Argentina,472500
2015,1,3,1,Argentina,157500
2015,1,3,1,Argentina,63000
2015,1,3,1,Argentina,39375
2015,1,3,1,Argentina,25200
2015,1,3,1,Argentina,3150
2015,1,3,1,Argentina,187425
2015,1,3,1,Argentina,236250
2015,1,3,1,Argentina,472500
2015,1,3,1,Argentina,3951675
2015,1,3,1,Argentina,15750
2015,1,3,1,Argentina,1417500
2015,1,3,1,Argentina,374850
2015,1,3,1,Argentina,630000
2015,1,3,1,Argentina,157500
2015,1,3,1,Argentina,47250
2015,1,3,1,Argentina,0
2015,1,3,1,Argentina,42525
2015,1,4,1,Argentina,20475
2015,1,4,1,Argentina,102375
2015,1,4,1,Argentina,374850
2015,1,4,1,Argentina,207900
2015,1,4,1,Argentina,374850
2015,1,4,1,Argentina,9450
2015,1,4,1,Argentina,6300
2015,1,4,1,Argentina,29925
2015,1,4,1,Argentina,141750
2015,1,4,1,Argentina,374850
2015,1,4,1,Argentina,94500
2015,1,4,1,Argentina,374850
2015,1,4,1,Argentina,4725
2015,1,4,1,Argentina,630000
2015,1,4,1,Argentina,34650
2015,1,4,1,Argentina,248850
2015,1,4,1,Argentina,11025
2015,1,4,1,Argentina,196875
2015,1,4,1,Argentina,472500
2015,1,4,1,Argentina,4095000
2015,1,4,1,Argentina,17325
2015,1,4,1,Argentina,1260000
2015,1,4,1,Argentina,283500
2015,1,4,1,Argentina,374850
2015,1,4,1,Argentina,630000
2015,1,4,1,Argentina,3150
2015,1,4,1,Argentina,157500
2015,1,4,1,Argentina,0
2015,1,4,1,Argentina,36225
2015,1,4,1,Argentina,11025
2015,1,5,1,Argentina,14175
2015,1,5,1,Argentina,63000
2015,1,5,1,Argentina,374850
2015,1,5,1,Argentina,207900
2015,1,5,1,Argentina,302400
2015,1,5,1,Argentina,12600
2015,1,5,1,Argentina,6300
2015,1,5,1,Argentina,94500
2015,1,5,1,Argentina,1311975
2015,1,5,1,Argentina,3150
2015,1,5,1,Argentina,110250
2015,1,5,1,Argentina,31500
2015,1,5,1,Argentina,3150
2015,1,5,1,Argentina,31500
2015,1,5,1,Argentina,187425
2015,1,5,1,Argentina,4725
2015,1,5,1,Argentina,315000
2015,1,5,1,Argentina,15750
2015,1,5,1,Argentina,39375
2015,1,5,1,Argentina,86625
2015,1,5,1,Argentina,4725
2015,1,5,1,Argentina,937125
2015,1,5,1,Argentina,157500
2015,1,5,1,Argentina,551250
2015,1,5,1,Argentina,4498200
2015,1,5,1,Argentina,15750
2015,1,5,1,Argentina,1102500
2015,1,5,1,Argentina,374850
2015,1,5,1,Argentina,2436525
2015,1,5,1,Argentina,756000
2015,1,5,1,Argentina,113400
2015,1,5,1,Argentina,157500
2015,1,5,1,Argentina,39375
2015,1,5,1,Argentina,0
2015,1,5,1,Argentina,31500
2016,1,1,1,Argentina,31500
2016,1,1,1,Argentina,187425
2016,1,1,1,Argentina,0
2016,1,1,1,Argentina,28350
2016,1,1,1,Argentina,15750
2016,1,1,1,Argentina,9450
2016,1,1,1,Argentina,94500
2016,1,1,1,Argentina,1311975
2016,1,1,1,Argentina,78750
2016,1,1,1,Argentina,472500
2016,1,1,1,Argentina,187425
2016,1,1,1,Argentina,4725
2016,1,1,1,Argentina,0
2016,1,1,1,Argentina,187425
2016,1,1,1,Argentina,15750
2016,1,1,1,Argentina,562275
2016,1,1,1,Argentina,47250
2016,1,1,1,Argentina,393750
2016,1,1,1,Argentina,187425
2016,1,1,1,Argentina,0
2016,1,1,1,Argentina,374850
2016,1,2,1,Argentina,1575
2016,1,2,1,Argentina,200025
2016,1,2,1,Argentina,187425
2016,1,2,1,Argentina,6300
2016,1,2,1,Argentina,0
2016,1,2,1,Argentina,17325
2016,1,2,1,Argentina,1575
2016,1,2,1,Argentina,94500
2016,1,2,1,Argentina,1124550
2016,1,2,1,Argentina,1575
2016,1,2,1,Argentina,47250
2016,1,2,1,Argentina,157500
2016,1,2,1,Argentina,3150
2016,1,2,1,Argentina,0
2016,1,2,1,Argentina,28350
2016,1,2,1,Argentina,3150
2016,1,2,1,Argentina,1686825
2016,1,2,1,Argentina,1575
2016,1,2,1,Argentina,1575
2016,1,2,1,Argentina,315000
2016,1,2,1,Argentina,302400
2016,1,2,1,Argentina,187425
2016,1,2,1,Argentina,0
2016,1,3,1,Argentina,1575
2016,1,3,1,Argentina,173250
2016,1,3,1,Argentina,374850
2016,1,3,1,Argentina,18900
2016,1,3,1,Argentina,6300
2016,1,3,1,Argentina,9450
2016,1,3,1,Argentina,6300
2016,1,3,1,Argentina,157500
2016,1,3,1,Argentina,187425
2016,1,3,1,Argentina,187425
2016,1,3,1,Argentina,40950
2016,1,3,1,Argentina,15750
2016,1,3,1,Argentina,9450
2016,1,3,1,Argentina,1124550
2016,1,3,1,Argentina,12600
2016,1,3,1,Argentina,1575
2016,1,3,1,Argentina,17325
2016,1,3,1,Argentina,393750
2016,1,3,1,Argentina,562275
2016,1,3,1,Argentina,75600
2016,1,3,1,Argentina,0
2016,1,4,1,Argentina,126000
2016,1,4,1,Argentina,187425
2016,1,4,1,Argentina,6300
2016,1,4,1,Argentina,1575
2016,1,4,1,Argentina,4725
2016,1,4,1,Argentina,937125
2016,1,4,1,Argentina,55125
2016,1,4,1,Argentina,66150
2016,1,4,1,Argentina,20475
2016,1,4,1,Argentina,9450
2016,1,4,1,Argentina,22050
2016,1,4,1,Argentina,275625
2016,1,4,1,Argentina,453600
2016,1,4,1,Argentina,56700
2016,1,4,1,Argentina,562275
2016,1,4,1,Argentina,18900
2016,1,4,1,Argentina,0
2013,2,5,1,Argentina,15750
2013,2,5,1,Argentina,15750
2013,2,5,1,Argentina,4725
2013,2,5,1,Argentina,157500
2013,2,5,1,Argentina,4725
2013,2,5,1,Argentina,189000
2013,2,5,1,Argentina,15750
2013,2,5,1,Argentina,4725
2013,2,5,1,Argentina,1260000
2013,2,5,1,Argentina,315000
2013,2,5,1,Argentina,118125
2013,2,5,1,Argentina,157500
2013,2,5,1,Argentina,78750
2013,2,6,1,Argentina,157500
2013,2,6,1,Argentina,37800
2013,2,6,1,Argentina,7875
2013,2,6,1,Argentina,78750
2013,2,6,1,Argentina,472500
2013,2,6,1,Argentina,3150
2013,2,6,1,Argentina,11025
2013,2,6,1,Argentina,47250
2013,2,6,1,Argentina,20475
2013,2,6,1,Argentina,15750
2013,2,6,1,Argentina,75600
2013,2,6,1,Argentina,40950
2013,2,6,1,Argentina,23625
2013,2,6,1,Argentina,4725
2013,2,6,1,Argentina,9450
2013,2,6,1,Argentina,78750
2013,2,6,1,Argentina,94500
2013,2,6,1,Argentina,1449000
2013,2,6,1,Argentina,78750
2013,2,6,1,Argentina,40950
2013,2,6,1,Argentina,0
2013,2,6,1,Argentina,63000
2013,2,6,1,Argentina,204750
2013,2,6,1,Argentina,346500
2013,2,6,1,Argentina,787500
2013,2,6,1,Argentina,315000
2013,2,6,1,Argentina,4725
2013,2,6,1,Argentina,204750
2013,2,7,1,Argentina,78750
2013,2,7,1,Argentina,0
2013,2,7,1,Argentina,31500
2013,2,7,1,Argentina,472500
2013,2,7,1,Argentina,37800
2013,2,7,1,Argentina,63000
2013,2,7,1,Argentina,3150
2013,2,7,1,Argentina,7875
2013,2,7,1,Argentina,25200
2013,2,7,1,Argentina,630000
2013,2,7,1,Argentina,1575
2013,2,7,1,Argentina,94500
2013,2,7,1,Argentina,173250
2013,2,7,1,Argentina,55125
2013,2,7,1,Argentina,15750
2013,2,7,1,Argentina,20475
2013,2,7,1,Argentina,18900
2013,2,7,1,Argentina,75600
2013,2,7,1,Argentina,42525
2013,2,7,1,Argentina,85050
2013,2,7,1,Argentina,108675
2013,2,7,1,Argentina,4725
2013,2,7,1,Argentina,552825
2013,2,7,1,Argentina,11025
2013,2,7,1,Argentina,4725
2013,2,7,1,Argentina,252000
2013,2,7,1,Argentina,103950
2013,2,7,1,Argentina,2835000
2013,2,7,1,Argentina,472500
2013,2,7,1,Argentina,78750
2013,2,7,1,Argentina,354375
2013,2,7,1,Argentina,31500
2013,2,7,1,Argentina,0
2013,2,7,1,Argentina,94500
2013,2,7,1,Argentina,206325
2013,2,7,1,Argentina,7875
2013,2,7,1,Argentina,9450
2013,2,7,1,Argentina,157500
2013,2,7,1,Argentina,141750
2013,2,7,1,Argentina,126000
2013,2,7,1,Argentina,7875
2013,2,7,1,Argentina,70875
2013,2,7,1,Argentina,11025
2013,2,7,1,Argentina,551250
2013,2,7,1,Argentina,315000
2013,2,7,1,Argentina,9450
2013,2,7,1,Argentina,472500
2013,2,8,1,Argentina,78750
2013,2,8,1,Argentina,114975
2013,2,8,1,Argentina,126000
2013,2,8,1,Argentina,9450
2013,2,8,1,Argentina,315000
2013,2,8,1,Argentina,4725
2013,2,8,1,Argentina,4725
2013,2,8,1,Argentina,33075
2013,2,8,1,Argentina,3150
2013,2,8,1,Argentina,18900
2013,2,8,1,Argentina,15750
2013,2,8,1,Argentina,2268000
2013,2,8,1,Argentina,4725
2013,2,8,1,Argentina,318150
2013,2,8,1,Argentina,51975
2013,2,8,1,Argentina,15750
2013,2,8,1,Argentina,220500
2013,2,8,1,Argentina,283500
2013,2,8,1,Argentina,957600
2013,2,8,1,Argentina,1417500
2013,2,8,1,Argentina,472500
2013,2,8,1,Argentina,94500
2013,2,8,1,Argentina,157500
2013,2,8,1,Argentina,0
2013,2,8,1,Argentina,110250
2013,2,8,1,Argentina,371700
2013,2,8,1,Argentina,25200
2013,2,8,1,Argentina,126000
2013,2,8,1,Argentina,226800
2013,2,8,1,Argentina,25200
2013,2,8,1,Argentina,315000
2013,2,8,1,Argentina,551250
2013,2,8,1,Argentina,6300
2013,2,9,1,Argentina,157500
2013,2,9,1,Argentina,94500
2013,2,9,1,Argentina,1575
2013,2,9,1,Argentina,7875
2013,2,9,1,Argentina,869400
2013,2,9,1,Argentina,472500
2013,2,9,1,Argentina,53550
2013,2,9,1,Argentina,7875
2013,2,9,1,Argentina,1575
2013,2,9,1,Argentina,94500
2013,2,9,1,Argentina,315000
2013,2,9,1,Argentina,4725
2013,2,9,1,Argentina,9450
2013,2,9,1,Argentina,47250
2013,2,9,1,Argentina,157500
2013,2,9,1,Argentina,94500
2013,2,9,1,Argentina,67725
2013,2,9,1,Argentina,18900
2013,2,9,1,Argentina,151200
2013,2,9,1,Argentina,69300
2013,2,9,1,Argentina,168525
2013,2,9,1,Argentina,25200
2013,2,9,1,Argentina,578025
2013,2,9,1,Argentina,382725
2013,2,9,1,Argentina,4725
2013,2,9,1,Argentina,1575
2013,2,9,1,Argentina,1338750
2013,2,9,1,Argentina,3150
2013,2,9,1,Argentina,157500
2013,2,9,1,Argentina,226800
2013,2,9,1,Argentina,157500
2013,2,9,1,Argentina,0
2013,2,9,1,Argentina,63000
2013,2,9,1,Argentina,20475
2013,2,9,1,Argentina,204750
2013,2,9,1,Argentina,0
2013,2,9,1,Argentina,94500
2013,2,9,1,Argentina,63000
2013,2,9,1,Argentina,15750
2013,2,9,1,Argentina,315000
2013,2,9,1,Argentina,31500
2013,2,9,1,Argentina,0
2013,2,9,1,Argentina,393750
2013,2,9,1,Argentina,4725
2013,2,9,1,Argentina,4725
2013,2,9,1,Argentina,373275
2014,2,6,1,Argentina,78750
2014,2,6,1,Argentina,44100
2014,2,6,1,Argentina,23625
2014,2,6,1,Argentina,453600
2014,2,6,1,Argentina,11025
2014,2,6,1,Argentina,7875
2014,2,6,1,Argentina,12600
2014,2,6,1,Argentina,315000
2014,2,6,1,Argentina,94500
2014,2,6,1,Argentina,315000
2014,2,6,1,Argentina,110250
2014,2,6,1,Argentina,1575
2014,2,6,1,Argentina,0
2014,2,6,1,Argentina,393750
2014,2,6,1,Argentina,69300
2014,2,6,1,Argentina,381150
2014,2,6,1,Argentina,14175
2014,2,6,1,Argentina,113400
2014,2,6,1,Argentina,486675
2014,2,6,1,Argentina,75600
2014,2,6,1,Argentina,7875
2014,2,6,1,Argentina,392175
2014,2,6,1,Argentina,28350
2014,2,6,1,Argentina,1575
2014,2,6,1,Argentina,14175
2014,2,6,1,Argentina,0
2014,2,6,1,Argentina,18900
2014,2,6,1,Argentina,630000
2014,2,6,1,Argentina,307125
2014,2,6,1,Argentina,2992500
2014,2,6,1,Argentina,630000
2014,2,6,1,Argentina,56700
2014,2,6,1,Argentina,157500
2014,2,6,1,Argentina,0
2014,2,6,1,Argentina,124425
2014,2,6,1,Argentina,11025
2014,2,6,1,Argentina,94500
2014,2,7,1,Argentina,236250
2014,2,7,1,Argentina,59850
2014,2,7,1,Argentina,39375
2014,2,7,1,Argentina,25200
2014,2,7,1,Argentina,374850
2014,2,7,1,Argentina,453600
2014,2,7,1,Argentina,17325
2014,2,7,1,Argentina,7875
2014,2,7,1,Argentina,20475
2014,2,7,1,Argentina,630000
2014,2,7,1,Argentina,1575
2014,2,7,1,Argentina,47250
2014,2,7,1,Argentina,0
2014,2,7,1,Argentina,630000
2014,2,7,1,Argentina,50400
2014,2,7,1,Argentina,866250
2014,2,7,1,Argentina,244125
2014,2,7,1,Argentina,656775
2014,2,7,1,Argentina,173250
2014,2,7,1,Argentina,340200
2014,2,7,1,Argentina,67725
2014,2,7,1,Argentina,787500
2014,2,7,1,Argentina,378000
2014,2,7,1,Argentina,253575
2014,2,7,1,Argentina,6032250
2014,2,7,1,Argentina,787500
2014,2,7,1,Argentina,315000
2014,2,7,1,Argentina,39375
2014,2,7,1,Argentina,0
2014,2,7,1,Argentina,162225
2014,2,7,1,Argentina,18900
2014,2,7,1,Argentina,236250
2014,2,8,1,Argentina,157500
2014,2,8,1,Argentina,0
2014,2,8,1,Argentina,3150
2014,2,8,1,Argentina,374850
2014,2,8,1,Argentina,831600
2014,2,8,1,Argentina,17325
2014,2,8,1,Argentina,14175
2014,2,8,1,Argentina,7875
2014,2,8,1,Argentina,694575
2014,2,8,1,Argentina,0
2014,2,8,1,Argentina,157500
2014,2,8,1,Argentina,31500
2014,2,8,1,Argentina,78750
2014,2,8,1,Argentina,189000
2014,2,8,1,Argentina,31500
2014,2,8,1,Argentina,26775
2014,2,8,1,Argentina,7875
2014,2,8,1,Argentina,513450
2014,2,8,1,Argentina,177975
2014,2,8,1,Argentina,7875
2014,2,8,1,Argentina,245700
2014,2,8,1,Argentina,55125
2014,2,8,1,Argentina,1575
2014,2,8,1,Argentina,866250
2014,2,8,1,Argentina,137025
2014,2,8,1,Argentina,562275
2014,2,8,1,Argentina,132300
2014,2,8,1,Argentina,196875
2014,2,8,1,Argentina,47250
2014,2,8,1,Argentina,0
2014,2,8,1,Argentina,381150
2014,2,8,1,Argentina,1480500
2014,2,8,1,Argentina,236250
2014,2,9,1,Argentina,157500
2014,2,9,1,Argentina,12600
2014,2,9,1,Argentina,374850
2014,2,9,1,Argentina,1285200
2014,2,9,1,Argentina,11025
2014,2,9,1,Argentina,1575
2014,2,9,1,Argentina,94500
2014,2,9,1,Argentina,896175
2014,2,9,1,Argentina,1575
2014,2,9,1,Argentina,94500
2014,2,9,1,Argentina,393750
2014,2,9,1,Argentina,3150
2014,2,9,1,Argentina,9450
2014,2,9,1,Argentina,378000
2014,2,9,1,Argentina,39375
2014,2,9,1,Argentina,126000
2014,2,9,1,Argentina,11025
2014,2,9,1,Argentina,2197125
2014,2,9,1,Argentina,554400
2014,2,9,1,Argentina,348075
2014,2,9,1,Argentina,37800
2014,2,9,1,Argentina,18900
2014,2,9,1,Argentina,787500
2014,2,9,1,Argentina,189000
2014,2,9,1,Argentina,302400
2014,2,9,1,Argentina,2094750
2014,2,9,1,Argentina,113400
2014,2,9,1,Argentina,315000
2014,2,9,1,Argentina,0
2014,2,9,1,Argentina,311850
2014,2,9,1,Argentina,315000
2015,2,6,1,Argentina,6300
2015,2,6,1,Argentina,110250
